"TIPO";"PERIODO";"CO_ANO";"CO_PAIS";"NO_PAIS";"CO_PAIS_ISOA3";"NO_PPE_PPI";"NO_FAT_AGREG";"VL_FOB";"KG_LIQUIDO"
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Inseticidas, formicidas, herbicidas e prods.semelhantes";"Produtos Manufaturados";25279823;3658762
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Instrumentos e aparelhos de medida, de verificação,etc.";"Produtos Manufaturados";45575438;680476
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Instrumentos e aparelhos médicos";"Produtos Manufaturados";1926795;118871
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Isoladores para uso elétrico";"Produtos Manufaturados";457155;131379
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Juntas e gaxetas de borracha vulcanizada não endurecida";"Produtos Manufaturados";3032414;198946
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Laminadores de metais e seus cilindros";"Produtos Manufaturados";1547994;283229
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Lâmpadas, tubos elétricos e faróis";"Produtos Manufaturados";363323;22110
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Lápis para escrever";"Produtos Manufaturados";516197;50789
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Laranjas frescas ou secas";"Produtos Básicos";107882;282966
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Leite e creme de leite concentrado/adicion.acucar, etc.";"Produtos Manufaturados";173382;81169
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Lentes para óculos e lentes de contato";"Produtos Manufaturados";668005;6808
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Leveduras e outros microorganismos monocelulares,mortos";"Produtos Manufaturados";447820;278180
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Limões e limas, frescos ou secos";"Produtos Básicos";106615;143212
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Livros, revistas, jornais e impressos semelhantes";"Produtos Manufaturados";886638;253922
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Loucas de cerâmica para uso doméstico,higiene, toucador";"Produtos Manufaturados";3062882;1767747
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Madeira compensada ou contraplacada e semelhantes";"Produtos Manufaturados";1688806;2352789
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Madeira laminada";"Produtos Semimanufaturados";1030686;273455
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Madeira perfilada, mesmo aplainada, polida ou unida";"Produtos Manufaturados";92277;54745
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Madeira serrada ou fendida longitud. de espessura > 6mm";"Produtos Semimanufaturados";513698;681352
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Magnésia calcinada a fundo e outros óxidos de magnésio";"Produtos Básicos";1280758;5053040
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Mamões (papaias) frescos";"Produtos Básicos";155973;130750
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Manteiga, gordura e óleo, de cacau";"Produtos Semimanufaturados";14232727;2690450
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Maqs.que executem 2 ou mais funções:impressão/cópia/fax";"Produtos Manufaturados";5889491;412208
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Maquinas-ferramentas para forjar ou trabalhar metais";"Produtos Manufaturados";2242220;109560
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Maquinas automáticas p/process.de dados e suas unidades";"Produtos Manufaturados";2693940;79139
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Maquinas de calcular,de contabilidade,registradora,etc.";"Produtos Manufaturados";14017082;81612
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Máquinas de costura,suas partes e pecas";"Produtos Manufaturados";167479;3291
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Maquinas de lavar roupa e suas partes";"Produtos Manufaturados";1626517;307088
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Maquinas e aparelhos de elevação de carga,descarga,etc.";"Produtos Manufaturados";12012482;2056423
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Maquinas e aparelhos p/ encher, fechar, empacotar, etc.";"Produtos Manufaturados";2774355;36108
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Maquinas e aparelhos p/fabr.de pasta celulósica e papel";"Produtos Manufaturados";1532279;52504
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Maquinas e aparelhos p/fabr.ind. de alimentos e bebidas";"Produtos Manufaturados";5008746;293086
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Maquinas e aparelhos p/moldar borracha ou plástico";"Produtos Manufaturados";3251248;197797
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Maquinas e aparelhos p/terraplanagem, perfuração, etc.";"Produtos Manufaturados";98976022;11943932
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Maquinas e aparelhos p/tratam.de pedra e subst. mineral";"Produtos Manufaturados";5727931;734093
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Maquinas e aparelhos p/uso agrícola (exceto trator)";"Produtos Manufaturados";118277598;11658546
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Mármores e granitos, em bruto ou desbastados";"Produtos Básicos";432780;2575184
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Mate";"Produtos Básicos";324899;115300
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Matérias corantes orgânicas sintéticas";"Produtos Manufaturados";2210353;414055
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Medicamentos para medicina humana e veterinária";"Produtos Manufaturados";29776904;1630816
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Microfones e alto-falantes e suas partes";"Produtos Manufaturados";1573445;166188
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Minérios de alumínio e seus concentrados";"Produtos Básicos";784397;4801800
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Minérios de ferro e seus concentrados";"Produtos Básicos";148968368;2156084630
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Minérios de manganês e seus concentrados";"Produtos Básicos";1687374;11095000
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Mistura de subst.odorif.p/ind.alimentar,de bebidas,etc.";"Produtos Manufaturados";5225687;377387
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Misturas de aquilbenzenos";"Produtos Manufaturados";2957394;2103610
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Mobiliário p/medicina,odontolog.veterinária,salão belez";"Produtos Manufaturados";172128;14521
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Molas e folhas de molas, de ferro ou aço";"Produtos Manufaturados";2489674;1005880
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Moldes para metais,vidro,minerais, borracha ou plástico";"Produtos Manufaturados";6039271;379309
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Motocicletas";"Produtos Manufaturados";45210140;2783177
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Motores à pistão, outros";"Produtos Manufaturados";2558884;188476
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Motores e turbinas para aviação";"Produtos Manufaturados";8572223;2400
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Motores para propulsão de embarcações";"Produtos Manufaturados";273558;9007
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Motores para veículos automóveis e suas partes";"Produtos Manufaturados";85850330;7689545
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Motores,geradores e transformadores eletr.e suas partes";"Produtos Manufaturados";30246280;3743294
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Moveis e suas partes, exceto medico-cirúrgicos";"Produtos Manufaturados";19381316;5920944
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Mudas, enxertos e plantas vivas";"Produtos Básicos";28990;707
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Munições de caça e esporte";"Produtos Manufaturados";965558;72001
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Naftas";"Produtos Manufaturados";2723749;5176839
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Objetos de vidro para uso doméstico ou ornamentação";"Produtos Manufaturados";2430109;1742640
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Obras de alumínio";"Produtos Manufaturados";1219212;140023
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Obras de asfalto ou de produtos semelhantes";"Produtos Manufaturados";58040;28030
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Obras de borracha vulcanizada não endurecida, outras";"Produtos Manufaturados";19597486;1654077
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Obras de couro natural ou reconstituído";"Produtos Manufaturados";617958;11605
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Obras de ferro ou aço, outras";"Produtos Manufaturados";6621597;2316632
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Obras de madeira, outras";"Produtos Manufaturados";239669;101576
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Obras de marcenaria ou de carpintaria para construções";"Produtos Manufaturados";905586;214176
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Obras de mármore e granito";"Produtos Manufaturados";1251495;2315045
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Obras de plástico, outras";"Produtos Manufaturados";17203299;1595370
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Óleo de rícino";"Produtos Semimanufaturados";2006;722
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Óleo de soja refinado";"Produtos Manufaturados";826;720
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Óleos ácidos de refinação e ácidos graxos industriais";"Produtos Manufaturados";1845616;1092538
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Óleos combustíveis (óleo diesel,fuel-oil, etc.)";"Produtos Manufaturados";99545493;166486303
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Óleos essenciais e seus subprodutos";"Produtos Manufaturados";1672727;153433
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Óleos lubrificantes";"Produtos Manufaturados";1781456;798043
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Ônibus e outros veículos com capacidade >= 10 pessoas";"Produtos Manufaturados";15446002;1115750
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Órgãos e substâncias de animais, p/prepar.prods.farmac.";"Produtos Básicos";1180040;592650
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Ouro em formas semimanufaturadas,para uso não monetário";"Produtos Semimanufaturados";37;0
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Outs.sucos de frutas ou prods. hortícolas, cong. ou não";"Produtos Manufaturados";289644;310311
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Óxido de propileno (metiloxirano)";"Produtos Manufaturados";10903028;7340446
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Óxidos e hidróxidos de alumínio";"Produtos Manufaturados";58852184;151454084
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Óxidos e hidróxidos de ferro";"Produtos Manufaturados";189750;130905
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Painéis de fibras comprimidas de madeira";"Produtos Manufaturados";4334950;12768995
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Painéis de partículas e painéis semelhantes, de madeira";"Produtos Manufaturados";3508517;9068211
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Palmitos em conserva";"Produtos Manufaturados";378;75
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Papeis de camada múltipla";"Produtos Manufaturados";4931419;4967514
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Papéis,cartões e têxteis,fotograf.sensib.nao impression";"Produtos Manufaturados";337120;49113
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Papel e cartão kraft, em rolos ou em folhas";"Produtos Manufaturados";49975133;69076042
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Papel e cartão revestidos, impregnados, recobertos,etc.";"Produtos Manufaturados";23670096;7600243
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Papel e cartão, para escrita,impressão ou fins gráficos";"Produtos Manufaturados";42543107;42209353
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Papel p/fabricação de papel higiênico, lenço ou toalha";"Produtos Manufaturados";1727346;1245617
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Papel para cigarros";"Produtos Manufaturados";1035180;483586
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Parafusos,pinos,porcas e artefs.semelhs.de ferro ou aço";"Produtos Manufaturados";11604292;3906582
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Partes de calçados";"Produtos Manufaturados";19005180;666896
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Partes de motores e turbinas para aviação";"Produtos Manufaturados";11038;276
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Partes e acessórios de equipam. p/movimentação de carga";"Produtos Manufaturados";1967376;401243
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Partes e acessórios de maqs.automat.p/process. de dados";"Produtos Manufaturados";106484;635
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Partes e acessórios para maquinas-ferramentas";"Produtos Manufaturados";945617;14640
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Partes e pecas de aviões,helicópteros,outs.veíc. aéreos";"Produtos Manufaturados";935457;3092
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Partes e pecas para veículos automóveis e tratores";"Produtos Manufaturados";392433707;58320797
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Pasta de cacau";"Produtos Semimanufaturados";6233306;1731500
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Pastas, gazes e ataduras cont.substâncias farmacêuticas";"Produtos Manufaturados";259851;14091
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Pedras p/calcetar, placas p/paviment. de pedra natural";"Produtos Semimanufaturados";18668;55404
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Pedras preciosas ou semipreciosas, trabalhadas";"Produtos Manufaturados";79;0
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Pedras preciosas ou semipreciosas,em bruto,não engastad";"Produtos Básicos";226;63
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Peixes congelados, frescos ou refrigerados";"Produtos Básicos";163119;73003
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Peleteria, exceto em bruto";"Produtos Semimanufaturados";43430;1364
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Perfis e fios, de ferro ou aço";"Produtos Manufaturados";14490613;21814814
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Peroxido de hidrogênio (agua oxigenada)";"Produtos Manufaturados";3167319;6872122
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Pilhas, baterias e acumuladores elétricos";"Produtos Manufaturados";29573181;9656057
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Pimenta em grão";"Produtos Básicos";1538567;364000
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Pimentões e pimentas trituradas ou em pó";"Produtos Semimanufaturados";932;155
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Pisos e revestimentos cerâmicos";"Produtos Manufaturados";19467221;42700276
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Pneumáticos";"Produtos Manufaturados";103621541;25415108
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Poliacetais e outros polieteres em formas primárias";"Produtos Manufaturados";2647511;1359700
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Poliamidas em formas primárias";"Produtos Manufaturados";2278593;876700
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Policloreto de vinila (pvc)";"Produtos Manufaturados";4468968;4010237
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Poliesteres, outros";"Produtos Manufaturados";5957415;2187302
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Polímeros de etileno, propileno e estireno";"Produtos Manufaturados";115922147;83391915
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Prata em barras,fios,perfis de sec.maciça,forma semiman";"Produtos Semimanufaturados";99673;877
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Preparações e artigos farmacêuticos p/ cirurgia, etc.";"Produtos Manufaturados";5584272;46428
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Preparações e conservas, de carne de frango";"Produtos Manufaturados";1624556;777114
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Preparações e conservas, de peixes";"Produtos Manufaturados";1922188;555892
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Preparações lubrificantes p/tratam.matérias têxteis,etc";"Produtos Manufaturados";637474;148649
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Preparações para alimentação de crianças";"Produtos Manufaturados";1370160;341930
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Preparações para elaboração de bebidas";"Produtos Manufaturados";1398341;398202
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Preparações químicas para usos fotográficos";"Produtos Manufaturados";38476;22100
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Preparações utilizadas na alimentação de animais";"Produtos Manufaturados";6658455;3830193
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Produtos cerâmicos refratários";"Produtos Manufaturados";4544210;1911953
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Produtos da destilação dos alcatroes de hulha";"Produtos Manufaturados";193674;260960
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Produtos de confeitaria sem cacau";"Produtos Manufaturados";5044844;2834366
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Produtos de padaria";"Produtos Manufaturados";4447719;1566118
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Produtos de perfumaria,de toucador e prepars.cosméticas";"Produtos Manufaturados";34098863;7488595
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Produtos hortícolas preparados/conserv.em acido acético";"Produtos Manufaturados";3261304;3350854
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Produtos laminados planos de ferro ou aços";"Produtos Manufaturados";116112532;126763564
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Produtos semimanufaturados de ferro ou aços";"Produtos Semimanufaturados";27419827;58513128
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Proteínas de soja, peptonas e seus derivados";"Produtos Manufaturados";2836861;919515
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Quadros e painéis c/apars.p/comando/distrib. de energia";"Produtos Manufaturados";3543025;90010
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Reboques, semi-reboques, e suas partes";"Produtos Manufaturados";5585625;1813655
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Recipientes para gases, de ferro fundido, ferro ou aço";"Produtos Manufaturados";221483;64278
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Reexportação";"Operações Especiais";3098218;349262
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Refrigeradores, congeladores e semelhs. partes e pecas";"Produtos Manufaturados";16538828;2323878
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Resinas amínicas,fenólicas,poliuretanos,em forma primar";"Produtos Manufaturados";6659562;4068699
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Resinas epóxidas e policarbonatos";"Produtos Manufaturados";3268151;1290770
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Resistências elétricas e partes, exceto de aquecimento";"Produtos Manufaturados";252250;4088
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Rolamentos e engrenagens, partes e pecas";"Produtos Manufaturados";25182649;2288831
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Rolhas,tampas e acessórios p/embalagem,de metais comuns";"Produtos Manufaturados";16009520;1856324
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Roupas de cama, de mesa, de toucador ou de cozinha";"Produtos Manufaturados";2776984;327552
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Sabões, produtos e preparações, para limpeza";"Produtos Manufaturados";34467692;16542976
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Sacos para embalagem, de matérias têxteis";"Produtos Manufaturados";231388;58626
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Sementes forrageiras exceto de beterraba";"Produtos Básicos";16641;1610
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Serviços de mesa e outs.artigos domésticos, de plástico";"Produtos Manufaturados";2348583;377592
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Silício";"Produtos Manufaturados";1677614;675600
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Silos metálicos p/ cereais, fixos,incl.as baterias, etc";"Produtos Manufaturados";635638;292907
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Sisal em cordéis, cordas e cabos";"Produtos Manufaturados";153259;58753
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Soja mesmo triturada";"Produtos Básicos";49237767;136596543
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Suco de abacaxi, congelado ou não";"Produtos Manufaturados";500408;267390
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Suco de laranja congelado";"Produtos Manufaturados";2081340;1090166
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Suco de laranja não congelado";"Produtos Manufaturados";95599;76460
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Suco de maçã, congelado ou não";"Produtos Manufaturados";130625;116804
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Suco de uva congelado ou não";"Produtos Manufaturados";3458;795
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Sucos e extratos vegetais e matérias pécticas";"Produtos Semimanufaturados";1585976;119016
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Talheres de metais comuns";"Produtos Manufaturados";2402191;231631
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Tecido atoalhado de algodão";"Produtos Manufaturados";443229;58113
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Tecido e feltro, util. em maqs. p/ fabricação de papel";"Produtos Manufaturados";903016;12157
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Tecidos de algodão";"Produtos Manufaturados";14660734;1815153
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Tecidos de fibras têxteis, sintéticas ou artificiais";"Produtos Manufaturados";5737335;990786
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Tecidos de malha";"Produtos Manufaturados";5181577;504566
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Tecidos impregnados, revestidos, etc. com plástico";"Produtos Manufaturados";6102483;619142
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Telas para pneumáticos, de fios de alta tenacidade";"Produtos Manufaturados";1159010;225757
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Tereftalato de polietileno";"Produtos Manufaturados";593219;466400
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Tintas de impressão";"Produtos Manufaturados";1968187;699891
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Tintas, vernizes e pigmentos aquosos";"Produtos Manufaturados";12080083;3093312
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Torneiras, válvulas e dispositivos semelhantes e partes";"Produtos Manufaturados";6980050;308871
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Tornos para metais";"Produtos Manufaturados";1140059;55924
"EXPORTAÇÕES";"Jan-Abr";"2018";"063";"Argentina";"ARG";"Transações especiais - pedras em bruto do cap.71 ncm-sh";"Operações Especiais";125177;3
